#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:1670" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:1670" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:1670" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.1670" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:1670" name="distribution" x="@birthRate.t:1670">
#            <Uniform id="Uniform.10" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="in2.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:1670">
#            <taxonset id="in2" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Clutia" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Drypetes" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Erythroxylum" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ixonanthes" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Rca" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Rhi" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Rhizophora" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ricinus" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Rtu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Sap" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@1670" id="treeLikelihood.1670" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:1670">
#            <siteModel id="SiteModel.s:1670" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:1670" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:1670" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:1670" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:1670" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:1670" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:1670" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.1670	TreeHeight	YuleModel	birthRate	mrca.age(in2)
650000	-1542.6308410097984	-1554.4738177641675	11.842976754369161	-1554.4738177641675	0.19426812032924953	11.842976754369161	7.656471212739936	0.18630147394580654
651000	-1548.6009396277361	-1558.589103997568	9.988164369831841	-1558.589103997568	0.20251971131652982	9.988164369831841	11.902020040584658	0.19792029905737496
652000	-1547.5687014058315	-1559.2775111007509	11.708809694919507	-1559.2775111007509	0.2013803494792681	11.708809694919507	8.72463381524272	0.18966608818573832
653000	-1544.43477096711	-1554.9260059144315	10.49123494732152	-1554.9260059144315	0.22177296666455262	10.49123494732152	9.448697993818502	0.20704424594574994
654000	-1542.345518967738	-1554.1171452217552	11.771626254017384	-1554.1171452217552	0.20449411132570136	11.771626254017384	11.438804832534654	0.18254945884153367
655000	-1544.5676501844785	-1555.8333282532712	11.265678068792761	-1555.8333282532712	0.21582573448291226	11.265678068792761	9.58909071745252	0.21115410980638827
656000	-1543.2028661434047	-1555.0189559255239	11.816089782119203	-1555.0189559255239	0.19580818076440384	11.816089782119203	10.429878288260356	0.1924678102545927
657000	-1550.638500531957	-1562.2899324604468	11.651431928489618	-1562.2899324604468	0.19471598480841137	11.651431928489618	12.973488683533585	0.17251570420821286
658000	-1547.8050563587396	-1559.6060880548519	11.801031696112242	-1559.6060880548519	0.17823467478054347	11.801031696112242	14.42038987790612	0.16708133673531558
659000	-1545.9953923628914	-1556.7088435864962	10.713451223604835	-1556.7088435864962	0.2261716486505856	10.713451223604835	7.303649856175304	0.21086845098158913
660000	-1541.8690926075299	-1554.541818437531	12.672725830001081	-1554.541818437531	0.1821047031484873	12.672725830001081	10.030952872032566	0.1808666590843878
661000	-1544.3874790335426	-1555.735433493062	11.347954459519341	-1555.735433493062	0.21600562165130788	11.347954459519341	7.476901434930611	0.19694167444681887
662000	-1543.9316500015545	-1555.4064859557648	11.474835954210135	-1555.4064859557648	0.21136558915168455	11.474835954210135	8.687610963220756	0.1909711093030791
663000	-1543.3402672032614	-1554.4824150077654	11.142147804503999	-1554.4824150077654	0.21587487791228205	11.142147804503999	5.8893898127221	0.18962346086363913
664000	-1544.4722069276716	-1556.3605175608152	11.88831063314358	-1556.3605175608152	0.1928842535800245	11.88831063314358	10.100031077834787	0.17953200476626432
665000	-1546.3597445368712	-1556.9290803753772	10.569335838506081	-1556.9290803753772	0.21677442841153996	10.569335838506081	5.719073411650217	0.20522871206209892
666000	-1545.8064698934106	-1556.4508377065717	10.644367813161196	-1556.4508377065717	0.21730018804034407	10.644367813161196	11.843937052249553	0.20175957996378324
667000	-1547.6827266887753	-1558.89984285556	11.217116166784834	-1558.89984285556	0.2054905869750659	11.217116166784834	11.721872301536852	0.1848875686180575
668000	-1546.066750865004	-1557.6184258311491	11.551674966145029	-1557.6184258311491	0.21026426331683412	11.551674966145029	8.162039859190044	0.18908080408005623
669000	-1547.686492186608	-1558.830369704805	11.143877518197023	-1558.830369704805	0.22246122373030985	11.143877518197023	7.660835694355521	0.1935990274306557
670000	-1549.6122357585405	-1560.8730257123225	11.260789953782083	-1560.8730257123225	0.21381413266011196	11.260789953782083	8.212680387374553	0.19164881867643932
671000	-1541.674957882728	-1552.925568674934	11.250610792205975	-1552.925568674934	0.20179786649250203	11.250610792205975	7.096957333794954	0.1976272242022885
672000	-1548.9945216026042	-1559.7393230403136	10.744801437709494	-1559.7393230403136	0.18259774616386026	10.744801437709494	5.658995817896992	0.17765770406166514
673000	-1543.3107170034823	-1554.7069206439617	11.396203640479344	-1554.7069206439617	0.21060288341202707	11.396203640479344	6.6888762153013825	0.1847843670854814
674000	-1544.5221953020514	-1555.9355198584396	11.413324556388282	-1555.9355198584396	0.22030413615884245	11.413324556388282	10.729291948023027	0.17203135853779047
675000	-1543.1064680932711	-1555.03510738269	11.928639289419003	-1555.03510738269	0.20085377432420623	11.928639289419003	7.9769965428890774	0.19185860278302774
676000	-1544.3936027899147	-1555.843807148933	11.450204359018203	-1555.843807148933	0.20518533139991696	11.450204359018203	10.91390335064147	0.20405673156803383
677000	-1549.890368350471	-1560.594364512551	10.703996162080095	-1560.594364512551	0.2199964234432532	10.703996162080095	5.857827746408088	0.20948626802298215
678000	-1547.0933827643664	-1557.869390965928	10.776008201561643	-1557.869390965928	0.20205909948424963	10.776008201561643	9.421701225901517	0.200985051854687
679000	-1546.153435481652	-1558.3337057771573	12.180270295505313	-1558.3337057771573	0.1643991352899068	12.180270295505313	16.270155406536556	0.15976667512975506
680000	-1546.6280303824894	-1558.4705688535237	11.842538471034292	-1558.4705688535237	0.20412167483704563	11.842538471034292	10.193649465609273	0.1824278148894687
681000	-1548.0513990443937	-1559.5975589693649	11.546159924971164	-1559.5975589693649	0.20518975433461362	11.546159924971164	7.317393506069363	0.1850481916869786
682000	-1541.8094381691294	-1552.7908896168483	10.981451447718776	-1552.7908896168483	0.21141293602942107	10.981451447718776	12.313505376021249	0.17878969475295453
683000	-1545.0114915836318	-1556.6368113210835	11.62531973745174	-1556.6368113210835	0.22058800541955886	11.62531973745174	7.695428008427696	0.2141468982079302
684000	-1546.4754827167737	-1556.841803649244	10.366320932470218	-1556.841803649244	0.2044562676806459	10.366320932470218	15.02533900189027	0.18547151411923724
685000	-1541.5183879490182	-1553.3789299563753	11.86054200735697	-1553.3789299563753	0.18332865585772595	11.86054200735697	11.438907412304344	0.18033802816901878
686000	-1547.3930921860776	-1558.3848720212968	10.991779835219237	-1558.3848720212968	0.2052719882007651	10.991779835219237	6.801646167917372	0.20384178519137172
687000	-1545.2042929845595	-1557.2318947242977	12.027601739738275	-1557.2318947242977	0.20192607422045947	12.027601739738275	9.868226052672217	0.17632137322535343
688000	-1545.5001921497606	-1557.441416045312	11.941223895551591	-1557.441416045312	0.20420080449068326	11.941223895551591	11.419986517305178	0.18219726238662476
689000	-1546.1135340102628	-1557.4553541517585	11.341820141495663	-1557.4553541517585	0.21010761102749126	11.341820141495663	11.412390406455783	0.1972725811882323
690000	-1543.7243405405102	-1555.4188090662467	11.694468525736472	-1555.4188090662467	0.18424044574250914	11.694468525736472	6.663858688465296	0.17630197814842913
691000	-1547.8505624114898	-1557.9742176438563	10.123655232366453	-1557.9742176438563	0.209906505809499	10.123655232366453	16.304666893143587	0.1648556910009363
692000	-1544.1577371132382	-1555.9221202552808	11.764383142042604	-1555.9221202552808	0.20207374044798987	11.764383142042604	10.582100462020469	0.19748482701654588
693000	-1549.3937748924582	-1561.2534608649476	11.859685972489501	-1561.2534608649476	0.20741238712210958	11.859685972489501	6.564509632657061	0.17696130248940514
694000	-1544.0488872293045	-1555.2282007961217	11.179313566817308	-1555.2282007961217	0.22596756209839286	11.179313566817308	9.51031965779932	0.20420463521711762
695000	-1544.1606020532938	-1554.543348231789	10.382746178495164	-1554.543348231789	0.22622618342082515	10.382746178495164	12.285571383880457	0.20106919844327303
696000	-1546.0067475425344	-1557.9883661062638	11.981618563729466	-1557.9883661062638	0.18710312110078894	11.981618563729466	10.345361177852059	0.18403489233648715
697000	-1549.067210959354	-1557.6733285726048	8.606117613250793	-1557.6733285726048	0.22665966476004543	8.606117613250793	13.864589183002707	0.21454332889995165
698000	-1545.0419403349488	-1556.2411170201176	11.199176685168922	-1556.2411170201176	0.2143964845958691	11.199176685168922	8.692005400815534	0.18887972052416466
699000	-1548.0612086219069	-1560.2937638090907	12.232555187183937	-1560.2937638090907	0.19148514628524624	12.232555187183937	8.668288006682225	0.18709179599344739
700000	-1543.660906471021	-1553.9828333898456	10.321926918824591	-1553.9828333898456	0.1959751015235078	10.321926918824591	4.703730713185373	0.18174684786787762
701000	-1545.7607520217841	-1557.5201288977742	11.759376875990007	-1557.5201288977742	0.2075361648575626	11.759376875990007	9.007734321673837	0.1869235757874496
702000	-1547.0135651702199	-1557.7342161656704	10.720650995450637	-1557.7342161656704	0.22543121932908367	10.720650995450637	10.841844140593441	0.20372403366760813
703000	-1542.145345304723	-1553.3667953069546	11.22145000223179	-1553.3667953069546	0.23197928606769588	11.22145000223179	6.749394681909078	0.18713369299379118
704000	-1545.9482764360655	-1556.4536856954123	10.505409259346871	-1556.4536856954123	0.1790855805618969	10.505409259346871	4.692419830794017	0.1693223996725974
705000	-1546.973615315329	-1558.4698022103858	11.49618689505689	-1558.4698022103858	0.20318374921420557	11.49618689505689	12.07114695805329	0.17678935927902337
706000	-1543.2305685956387	-1553.8818418819567	10.651273286317863	-1553.8818418819567	0.20042634791043765	10.651273286317863	5.3432400896110765	0.19684632518092188
707000	-1548.1417014692252	-1559.9098071223584	11.768105653133231	-1559.9098071223584	0.2183767125411073	11.768105653133231	10.160665312938773	0.21559768969491794
708000	-1547.061301327845	-1559.1309448092209	12.069643481375723	-1559.1309448092209	0.19673565416413039	12.069643481375723	8.274221150540317	0.17432271200887478
709000	-1548.2915668048906	-1560.6246903042509	12.333123499360129	-1560.6246903042509	0.1748864809454763	12.333123499360129	7.253750373747487	0.16187598674060708
710000	-1545.988402900143	-1557.0576569274463	11.069254027303325	-1557.0576569274463	0.19081902126332256	11.069254027303325	14.709795212475674	0.18252726334045838
711000	-1543.0248902118744	-1553.6235576322629	10.598667420388363	-1553.6235576322629	0.19437224009919962	10.598667420388363	14.763858710256393	0.18803460470946876
712000	-1543.9477112922143	-1555.2665122308954	11.318800938681115	-1555.2665122308954	0.20101820022110564	11.318800938681115	11.682319573461687	0.19631707718637986
713000	-1544.570767799402	-1555.6261651048023	11.055397305400344	-1555.6261651048023	0.2088761048604345	11.055397305400344	9.358633409852398	0.20524727887672758
714000	-1542.4769128426815	-1554.7536532759073	12.276740433225687	-1554.7536532759073	0.18083611498420776	12.276740433225687	8.703925846532655	0.18003801857397872
715000	-1544.1960217023016	-1556.7743365044776	12.57831480217612	-1556.7743365044776	0.17188363678770172	12.57831480217612	9.992527092646661	0.16639852059039545
716000	-1547.2755239517116	-1557.4945262989397	10.219002347228118	-1557.4945262989397	0.2380507352124144	10.219002347228118	5.858043731461816	0.2354974101786177
717000	-1547.8566384786768	-1561.2494333166092	13.39279483793229	-1561.2494333166092	0.16267213860316	13.39279483793229	13.650642400579876	0.1560104488101304
718000	-1543.9711659653037	-1555.0268559182982	11.05568995299442	-1555.0268559182982	0.20779533069018943	11.05568995299442	11.14037866941152	0.20060251558250697
719000	-1544.2487855077463	-1555.2783253446637	11.029539836917408	-1555.2783253446637	0.21355976513732988	11.029539836917408	8.134982438970727	0.21187187604857413
720000	-1550.6144297742308	-1561.5095511008224	10.89512132659158	-1561.5095511008224	0.22951350199088238	10.89512132659158	8.525463695661212	0.1885458923377179
721000	-1541.8546659351275	-1553.4495460707167	11.594880135589252	-1553.4495460707167	0.20880542196108018	11.594880135589252	11.173565575369468	0.19188058385133613
722000	-1545.2079700066254	-1556.565323412461	11.3573534058358	-1556.565323412461	0.21125745813245797	11.3573534058358	8.188939409960613	0.17043779302372117
723000	-1546.0767655518903	-1555.3503203611735	9.273554809283274	-1555.3503203611735	0.21650498207173824	9.273554809283274	14.46710617534726	0.2021769602486058
724000	-1544.7710702353854	-1555.7106385823206	10.939568346935266	-1555.7106385823206	0.22049430145957263	10.939568346935266	9.424300442592706	0.20838056558059617
725000	-1545.575780946713	-1557.3598197623903	11.784038815677386	-1557.3598197623903	0.20353019826780944	11.784038815677386	12.411722938083127	0.18394135542517137
726000	-1543.8103496817025	-1555.7180494560998	11.907699774397415	-1555.7180494560998	0.17874350102556558	11.907699774397415	12.56388763886023	0.1642718360395137
727000	-1545.8829580094684	-1556.7997973962333	10.916839386764904	-1556.7997973962333	0.19563343407962525	10.916839386764904	6.074031391982848	0.18152972827760452
728000	-1545.6570612441797	-1556.8603850594852	11.203323815305527	-1556.8603850594852	0.20182998539768146	11.203323815305527	11.296923064377827	0.1988034196293934
729000	-1545.341327281625	-1557.4447440237122	12.103416742087365	-1557.4447440237122	0.17493426263722933	12.103416742087365	12.175553048688101	0.1705800303868778
730000	-1544.7882569591904	-1555.8556542477809	11.067397288590342	-1555.8556542477809	0.20190389219178873	11.067397288590342	9.555658490920393	0.20009016635426008
731000	-1546.971458805501	-1556.091878568668	9.120419763167034	-1556.091878568668	0.2086237989098116	9.120419763167034	4.026754450342973	0.18154713346962129
732000	-1546.686299653178	-1557.6183659245046	10.932066271326782	-1557.6183659245046	0.22523583609024375	10.932066271326782	9.815706357965952	0.2170240083487404
733000	-1544.2213034873653	-1555.794501352055	11.573197864689785	-1555.794501352055	0.20702855578304058	11.573197864689785	11.052109228038892	0.18623097755114054
734000	-1543.083880889428	-1554.3939169150722	11.310036025644147	-1554.3939169150722	0.20867354057986323	11.310036025644147	6.202485832987504	0.20119949361349448
735000	-1548.0974371432824	-1558.087989721278	9.99055257799558	-1558.087989721278	0.20953730886419158	9.99055257799558	13.39547200081866	0.19628383005205988
736000	-1548.3585237723387	-1559.25503719163	10.896513419291248	-1559.25503719163	0.190475471198749	10.896513419291248	14.375262734372917	0.16229144259042114
737000	-1545.879684740977	-1558.8393485457555	12.959663804778593	-1558.8393485457555	0.1919546972172933	12.959663804778593	11.416225233658208	0.15769054637663127
738000	-1546.6882940451344	-1558.028290258396	11.339996213261715	-1558.028290258396	0.21054488467704766	11.339996213261715	6.646662054641491	0.19824737379824398
739000	-1541.121938706937	-1553.3282342995478	12.206295592610815	-1553.3282342995478	0.18462214649742814	12.206295592610815	7.92044053867375	0.1831060200551876
740000	-1545.3003266166854	-1556.518116961554	11.217790344868389	-1556.518116961554	0.18381409979998226	11.217790344868389	5.919152857403941	0.18085774479737976
741000	-1547.1353612311896	-1558.5121704241342	11.376809192944677	-1558.5121704241342	0.19871089225021288	11.376809192944677	10.202703263495467	0.16859742408532447
742000	-1546.2287812715972	-1558.5849176920485	12.356136420451364	-1558.5849176920485	0.19538024482013336	12.356136420451364	10.634278337422957	0.19428723729906497
743000	-1547.819036146696	-1557.6456490031499	9.826612856453856	-1557.6456490031499	0.24918987947320292	9.826612856453856	5.377164037839888	0.21373389227562634
744000	-1547.95088198504	-1561.3352750493545	13.384393064314537	-1561.3352750493545	0.16660433085106024	13.384393064314537	9.39346269393935	0.1601464576818172
745000	-1558.5118966205068	-1570.4579248426035	11.946028222096713	-1570.4579248426035	0.17606679845100592	11.946028222096713	6.334948824879028	0.15063101443646193
746000	-1541.3664455823575	-1553.42250485239	12.056059270032435	-1553.42250485239	0.20321155823898976	12.056059270032435	10.590165584450554	0.18146539420207627
747000	-1551.0725690526765	-1558.9909963577936	7.918427305117204	-1558.9909963577936	0.20924445582768636	7.918427305117204	17.114820058398507	0.15909638663579675
748000	-1544.4733711612084	-1555.9563821272711	11.483010966062725	-1555.9563821272711	0.23713545907118785	11.483010966062725	9.093735686970543	0.18761931218440542
749000	-1544.3293208955772	-1556.2520107530747	11.922689857497572	-1556.2520107530747	0.19012820200083874	11.922689857497572	9.656586926273368	0.18631175805749672
750000	-1543.3238770221142	-1554.8525765419795	11.528699519865384	-1554.8525765419795	0.18242727674611534	11.528699519865384	15.84167860439873	0.18160738706121302
751000	-1554.9185162728459	-1564.6406968021977	9.722180529351759	-1564.6406968021977	0.266916164124169	9.722180529351759	7.482134070252748	0.23945234259868267
752000	-1549.945587844626	-1560.322827726573	10.37723988194699	-1560.322827726573	0.24039018763509182	10.37723988194699	7.357002866451196	0.1939032151461506
753000	-1541.8108932801274	-1554.3445480596263	12.53365477949895	-1554.3445480596263	0.18414515318050148	12.53365477949895	8.141405178239628	0.18170037722510018
754000	-1544.1474604569928	-1556.0044213972822	11.85696094028934	-1556.0044213972822	0.17927688180882956	11.85696094028934	7.7045365248595035	0.17120560729385725
755000	-1543.4078575110775	-1554.7161615083787	11.308303997301143	-1554.7161615083787	0.20402710909463026	11.308303997301143	6.465644287283575	0.16890895234708259
756000	-1544.31882221665	-1555.7428082946371	11.42398607798724	-1555.7428082946371	0.2205391359652658	11.42398607798724	7.269453137113996	0.20954412459825422
757000	-1543.8882204433405	-1555.001923369157	11.113702925816673	-1555.001923369157	0.21120146479209168	11.113702925816673	13.295221224034979	0.16899470629061059
758000	-1542.415950797613	-1554.9848994774438	12.56894867983072	-1554.9848994774438	0.18866811965482885	12.56894867983072	10.87250547846341	0.16938296231511848
759000	-1541.3179350473342	-1552.652781399688	11.334846352353791	-1552.652781399688	0.208407284361505	11.334846352353791	8.89637650002308	0.19379327895713302
760000	-1544.3631593288478	-1556.9419308162885	12.57877148744059	-1556.9419308162885	0.19163824513429864	12.57877148744059	8.243179270897127	0.15925196267549246
761000	-1547.696832839677	-1557.217278869172	9.520446029495059	-1557.217278869172	0.23162470094055096	9.520446029495059	12.961924569908932	0.218688971189121
762000	-1543.7519234472265	-1556.4574401750383	12.705516727811757	-1556.4574401750383	0.18311549450961326	12.705516727811757	7.692823763387909	0.18148361092346488
763000	-1541.8344822506856	-1552.1746407748715	10.34015852418599	-1552.1746407748715	0.21102577817309834	10.34015852418599	14.21493061564574	0.19188810900551365
764000	-1544.0961255965187	-1555.0773682042443	10.981242607725545	-1555.0773682042443	0.2101365476413916	10.981242607725545	6.06037672384524	0.1992741740790949
765000	-1545.7716495837196	-1556.2158980906036	10.444248506883943	-1556.2158980906036	0.2199686100273073	10.444248506883943	6.480353807497614	0.2076910712474242
766000	-1545.7729386009646	-1558.8682272689982	13.095288668033614	-1558.8682272689982	0.16678537436380161	13.095288668033614	12.566992046569622	0.16512279787653084
767000	-1545.371796520693	-1557.894892421423	12.523095900730036	-1557.894892421423	0.20358039041446482	12.523095900730036	12.475772456959637	0.16461373876809582
768000	-1543.995082401897	-1555.3827595140444	11.387677112147554	-1555.3827595140444	0.19953560535509926	11.387677112147554	13.10398107623995	0.19765830684447264
769000	-1541.1471556611748	-1553.5105791142016	12.36342345302673	-1553.5105791142016	0.1981690061636701	12.36342345302673	8.772314546673	0.1814155589237225
770000	-1546.3792346150765	-1557.4516822805729	11.072447665496403	-1557.4516822805729	0.2104756068709848	11.072447665496403	7.110506290909775	0.21038496840745363
771000	-1542.4438996201502	-1554.4959882741102	12.052088653959913	-1554.4959882741102	0.18895896342583948	12.052088653959913	11.49944034613106	0.17320296386136064
772000	-1546.7961168080665	-1558.5069892717759	11.710872463709281	-1558.5069892717759	0.20154065987414516	11.710872463709281	12.705210178684988	0.1882850872502833
773000	-1545.4292288679283	-1557.2681868956668	11.838958027738427	-1557.2681868956668	0.1868179296761736	11.838958027738427	10.775494149001851	0.17231212709398536
774000	-1543.813079657547	-1555.1130552915718	11.299975634024763	-1555.1130552915718	0.209311096418192	11.299975634024763	7.010843382710316	0.20641580444462315
775000	-1553.0580332131067	-1562.5589579815382	9.500924768431513	-1562.5589579815382	0.25065704665228794	9.500924768431513	6.653501343778928	0.238601562250831
776000	-1546.969872531729	-1558.3004765308435	11.330603999114627	-1558.3004765308435	0.19581846375517664	11.330603999114627	8.52823364988267	0.19236410039406254
777000	-1543.6452060241338	-1555.7770851835794	12.13187915944561	-1555.7770851835794	0.2011798739607914	12.13187915944561	9.277790526264218	0.18956415776926078
778000	-1553.4366431068481	-1559.3529322993438	5.916289192495796	-1559.3529322993438	0.19637809649059682	5.916289192495796	20.69433298745427	0.18383455507061808
779000	-1541.7084038425871	-1554.11045261044	12.402048767852918	-1554.11045261044	0.1822567058080749	12.402048767852918	10.323408909609737	0.177210693083304
780000	-1544.3401908899373	-1554.3308457847872	9.990654894850028	-1554.3308457847872	0.21482104567191893	9.990654894850028	15.225358978516468	0.20082683982885116
781000	-1546.3993440278605	-1557.4545456756614	11.055201647800914	-1557.4545456756614	0.20983960968081702	11.055201647800914	6.284262114432994	0.19504441003224715
782000	-1541.2764249676748	-1553.193561788226	11.917136820551207	-1553.193561788226	0.18958239577270827	11.917136820551207	11.088325987184048	0.18521532056316625
783000	-1548.2204085661838	-1558.5884964213255	10.368087855141749	-1558.5884964213255	0.21488838136635202	10.368087855141749	11.983914356144153	0.18571368147860784
784000	-1543.6518670204812	-1554.1753682562148	10.52350123573375	-1554.1753682562148	0.2131839329371969	10.52350123573375	5.753899711045276	0.20990018748010034
785000	-1543.5107148747336	-1554.9448383995343	11.43412352480065	-1554.9448383995343	0.2004967328138393	11.43412352480065	11.522713824266916	0.18253792448027895
786000	-1551.8987769639873	-1562.0224685994904	10.123691635503103	-1562.0224685994904	0.20339029169243453	10.123691635503103	10.562187341924202	0.19485790550030593
787000	-1547.2602731976997	-1556.7669640579086	9.506690860208781	-1556.7669640579086	0.2216332351770929	9.506690860208781	4.3272547155809065	0.21848743688271588
788000	-1545.2685245543648	-1555.817832863854	10.549308309489078	-1555.817832863854	0.20438921811617905	10.549308309489078	14.592318113720316	0.1589448503487755
789000	-1543.2582343260358	-1554.833017311515	11.574782985479246	-1554.833017311515	0.19871662113102914	11.574782985479246	11.632548093358945	0.1862865736783616
790000	-1545.0347040762967	-1557.0923279971287	12.057623920832025	-1557.0923279971287	0.18107569555499153	12.057623920832025	10.578016909699153	0.17636360046520594
791000	-1543.7002486138404	-1554.6760756592348	10.975827045394503	-1554.6760756592348	0.20640074060265673	10.975827045394503	9.489729016804162	0.202380628839959
792000	-1545.1326640952004	-1556.5103465572956	11.377682462095157	-1556.5103465572956	0.21918087924527246	11.377682462095157	7.844805349227322	0.21714931609615729
793000	-1541.120114649936	-1553.580304703484	12.460190053547958	-1553.580304703484	0.18494766931840315	12.460190053547958	8.163564598959624	0.1682162242067297
794000	-1545.2091637964097	-1556.1263649871846	10.917201190774872	-1556.1263649871846	0.21428132911150163	10.917201190774872	9.226395737617114	0.20533278709530622
795000	-1543.0247776560095	-1553.678605738682	10.6538280826727	-1553.678605738682	0.22873469955407863	10.6538280826727	8.409557513778521	0.2113781306122858
796000	-1542.5337306624606	-1554.9858832269033	12.452152564442692	-1554.9858832269033	0.18780657359083672	12.452152564442692	8.762634324288122	0.16148077910720457
797000	-1550.2056018682774	-1561.8499012560112	11.644299387733762	-1561.8499012560112	0.17989582505373544	11.644299387733762	13.115108230519256	0.1775834302982278
798000	-1548.0413375118978	-1559.5040759626763	11.462738450778431	-1559.5040759626763	0.19981237572821883	11.462738450778431	11.802361884247832	0.17233612003157728
799000	-1548.5051558595928	-1559.4289247451293	10.923768885536424	-1559.4289247451293	0.19111805118208658	10.923768885536424	10.744451120377127	0.17656280562500767
800000	-1543.6825974717672	-1556.6015851675127	12.918987695745553	-1556.6015851675127	0.18156137765403033	12.918987695745553	7.709182119013991	0.17577060340698492
801000	-1543.9104908441984	-1555.4207231386129	11.51023229441445	-1555.4207231386129	0.19911851372734823	11.51023229441445	6.2417136848075145	0.18688183047500026
802000	-1544.5740281332196	-1555.8596069343225	11.285578801102966	-1555.8596069343225	0.2180041704459835	11.285578801102966	7.879409904033042	0.21472689397719857
803000	-1549.000426306871	-1562.3560845854572	13.35565827858616	-1562.3560845854572	0.16404186568136045	13.35565827858616	7.551637616841141	0.15773790901078616
804000	-1544.6536846354293	-1556.224020575287	11.570335939857856	-1556.224020575287	0.1783398611884165	11.570335939857856	5.813927099854983	0.1743143140446393
805000	-1543.0379959660731	-1555.0726424280563	12.034646461983058	-1555.0726424280563	0.1993109188750037	12.034646461983058	11.425644548072217	0.18986253367798728
806000	-1541.2087645472268	-1552.4956009276575	11.286836380430728	-1552.4956009276575	0.20078848226600052	11.286836380430728	12.044778713895589	0.1879165289080906
807000	-1541.398145118599	-1553.4709380375277	12.072792918928807	-1553.4709380375277	0.18921068456779777	12.072792918928807	11.195358593277426	0.18218000921356325
808000	-1546.093027430039	-1557.414031650434	11.32100422039504	-1557.414031650434	0.23399691902893036	11.32100422039504	8.352583753589577	0.22495573045209039
809000	-1541.4871703116899	-1553.9049574195292	12.417787107839352	-1553.9049574195292	0.1911984056590116	12.417787107839352	9.790148980511642	0.18199702525098058
810000	-1547.8428632880102	-1558.1744500120988	10.331586724088476	-1558.1744500120988	0.21207280808951998	10.331586724088476	5.583774462751714	0.1909564860925524
811000	-1543.704509394193	-1555.7368759192414	12.03236652504829	-1555.7368759192414	0.2083526365264847	12.03236652504829	7.667922215819017	0.1656294149971711
812000	-1546.708286563239	-1557.6746324197677	10.96634585652867	-1557.6746324197677	0.21027526370108063	10.96634585652867	11.930331348694983	0.18528335395754203
813000	-1547.2888387488504	-1558.7299239505542	11.441085201703729	-1558.7299239505542	0.2252604903518022	11.441085201703729	8.042010268060627	0.1628488604182894
814000	-1542.5204229997246	-1553.6803632866386	11.159940286913958	-1553.6803632866386	0.20638082183860337	11.159940286913958	8.884079091333772	0.197694822591926
815000	-1545.7264458515986	-1556.4668319583081	10.740386106709536	-1556.4668319583081	0.20117348745101402	10.740386106709536	14.345779036183991	0.17936168293604263
816000	-1548.528163533982	-1559.3792021346314	10.851038600649407	-1559.3792021346314	0.22997585986204339	10.851038600649407	11.125432217208548	0.19598672670039574
817000	-1543.6267914800094	-1556.0447228148596	12.417931334850277	-1556.0447228148596	0.17237404367612463	12.417931334850277	8.982415007535652	0.1698412682559533
